WEBSITE,USERNAME,LOCATION,ADDRESS,BIG_3_LOCATION,SCORE,DATE,USER_URL,USER_LOCATION,USER_REVIEW_COUNT,USER_FRIEND_COUNT,USER_USEFUL_COUNT,USER_FUNNY_COUNT,USER_COOL_COUNT,USER_COMPLIMENT_COUNT,JOINED,CONTET
"YELP","Mike A.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","5.0","2015-06-19","http://www.yelp.com/user_details?userid=C23G_gUrc6GOYwt5QjmEXA","Mendon, NY","34","2","27","38","9","2","February 2013","Went to the City Grill for lunch. Love the new decor! Food, drink and service are very good, too. A great addition to the Rochester restaurant scene."
"YELP","Jasmîne L.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-09-11","http://www.yelp.com/user_details?userid=hoxTrr5ock7X98G971Fw7Q","Rochester, NY","8","3","11","0","0","0","Unknown","I should have listened to the reviews. I was planning a small group gathering for my birthday of 7 people, so I called on Wednesday for a Saturday reservation. I was told that a reservation wasn&#39;t possible. Weird, but ok.  I called prior to going in to see if the open air seating was available at all and was again told that reserving space was not an option, but there was some space opening in the next few minutes. We arrived to find free valet, which I always appreciated but that&#39;s the only positive of my expirence. We went in to be told that all spaces that could accommodate our party were reserved. (Huh?) Neither hostess or a manager could explain their reservation policy or lack there of after multiple attempts, so we skipped the now hour wait and go somewhere else."
"YELP","Jennifer L.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2014-08-13","http://www.yelp.com/user_details?userid=ZxB_y75CW7PaPXVY5tJZyQ","Rochester, NY","87","193","321","83","166","46","March 2013","The ambience and the decor made it seem like a good place to grab some drinks and food. We got to sit outside in the patio and it was really nice weather to just wind down.  However, the service was mediocre and it seemed to take forever to just get anything. Our waitress came by to take our order when we never even got our menus to begin with. The people at the bar seemed to have more success in getting their drinks and food than us. The mushroom pizza had a lot of mushrooms, but it was really greasy for a thin crust type pizza.  I&#39;ll give this place another try on a regular night and hope for better."
"YELP","Janet J.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2014-10-07","http://www.yelp.com/user_details?userid=OkOtDnLjQYTjxMIN55qgmw","Webster, NY","158","20","224","325","59","33","May 2011","Neat place for outdoor seating.  Trendy.  They have fire pit-like area for when the evening gets a little chilly.  I like their tater tots.  Kinda pricey!"
"YELP","Anthony S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-08-23","http://www.yelp.com/user_details?userid=0y4W9yi5i8ikxrO6Roy8SA","Rochester, NY","4","2","15","3","3","0","Unknown","Over priced and pretentious staff. I&#39;ve went several times and hoping for a different result or better staff. But I regret going time and time again."
"YELP","Mike C.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2015-03-05","http://www.yelp.com/user_details?userid=nBD2rXcbe6hTaMaLmgrRCQ","Rochester, NY","5","5","8","3","1","0","Unknown","I am absolutely appalled at the service from this place. I called to make a reservation three separate times and was told I would get a call back to confirm because my party was more than 10 people. (which I completely understand) I never received a call back from anyone. Finally I called and asked to speak with a manager and they told me that it was denied because they already have another large party coming in that night. So no one was going to call me and tell me? Then they said that if I wanted to come in at 4 I could. WHO WANTS TO EAT DINNER AT 4? (Mind you it was for my birthday and I wanted to follow dinner with drinks and dancing) Needless to say, I did not go there for dinner and will not be recommending them to anyone."
"YELP","Jenna D.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2014-12-14","http://www.yelp.com/user_details?userid=FdzOXLICbGgS7L-GhHOXJQ","Rochester, NY","2","1","0","0","0","0","Unknown","Girl time with my friend. Arrived around 7:30 and were seated immediately. Service was fast, and the food was great. We were checked on just often enough to be helpful, and not intrusive.  Lovely evening catching up with my girl friend!"
"YELP","Kathe M.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2015-01-14","http://www.yelp.com/user_details?userid=VCsZz_dy8tprUJ4NZAFu8Q","Rochester, NY","22","6","29","13","4","0","Unknown","Went there on a Saturday evening with friends and found the service slow at best. Food was ok. Our party was asked to go to the bar as we were finishing our dinner because they needed the table. Felt rushed. As I was walking to the ladies room, the man at the door was not letting people in who did not meet their dress code. Turned away angry people. I will not go back because it was not a memorable experience and it is run by a bunch of snobs."
"YELP","David W.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2014-10-29","http://www.yelp.com/user_details?userid=TAWzYTbM2APkBu7yNiMK_g","Rochester, NY","10","0","5","2","1","0","Unknown","Very beautiful bar and food very good!<br>I will keep recommend ..."
"YELP","Mark M.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2015-09-17","http://www.yelp.com/user_details?userid=afbrH6sijK7tUxpNahzJNg","Spencerport, NY","9","0","5","0","0","0","Unknown","Pricey- very average food , menu limited. Was hugely disappointed. Outside is what your paying for, certainly not not the food."
"YELP","Ally M.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2015-10-01","http://www.yelp.com/user_details?userid=1XhwT8rpkNUbcU-fFD-7Ew","Rochester, NY","34","0","6","7","1","0","Unknown","I used to love this place when it first opened because of the look, the outdoor fire pit and the whole vibe. Now though it has not been living up to my expectations. The drinks are watered down, it takes forever for the bartenders to serve you and when they do they are rude, the entire set up is chaotic and over-rated. It also depends on when you go though, I have gone during the day and the drinks are out of this world (south beach lemonade), the pizza is also good. But then at night when it is crowded everything seems to go down hill."
"YELP","Christine C.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-07-17","http://www.yelp.com/user_details?userid=JsKlNOjjOnb3ULkbxcDx6w","San Francisco, CA","18","7","34","6","10","2","June 2012","To put it nicely - a joke. Their website gives an illusion of something that does not exist  .The interior and whole experience is a mash up of confusing, half-hearted attempts at a few different themes. Why have TVs in the bar playing sports games on a Friday night when your website describes you as having a &#39;sophisticated&#39; setting? Also the noise level was off the charts - investing in a few sound absorbing panels would make a huge difference. Drinks were meh, varied depending on which bartender made them. Food was meh- definitely not worth the price, and it&#39;s not like the high prices were including a great atmosphere.  This place could achieve what it seems to have set out to accomplish- but needs some help. All in all it was a laughable let down."
"YELP","Pam W.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2014-09-06","http://www.yelp.com/user_details?userid=UcNXeZm-45XrOZNhJSqtOQ","Fairport, NY","29","3","33","35","9","4","June 2014","The ambiance at City Grill was very inviting.  The way that they had the restaurant segregated into a dining room, bar, and patio was perfect. It allows you to go there and have the atmosphere you&#39;d like.  Food and drinks were all good!  I had the burger and my friend had the chicken cutlets; both delicious! We both said we&#39;d come here again and are considering trying the Sunday brunch soon!"
"YELP","Lyla S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2015-03-11","http://www.yelp.com/user_details?userid=2If0fcvT1t4Fu2LeewYN8Q","Rochester, NY","29","40","43","34","15","6","August 2014","This is a rating for their dinner, not for a night out. We arrived on a Thursday night and the service was good, but the waiter seemed really frantic and busy since he was the only one there, but he still took pretty good care of us. I&#39;ve come here before for work happy hours and their appetizers have always been delicious, especially my favorite- their sweet and sour fried calamari. If you&#39;re not sure if you like calamari, this is a great place/way to try it. I just had their french onion soup- which I wished had a some crostinis on the side or some kind of crispy bread. My friend had the skirt steak with veggies which was cooked perfectly and marinated nicely. As always, their drinks were great, not too strong but not too weak. I would definitely return to try another entree!"
"YELP","T S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-06-09","http://www.yelp.com/user_details?userid=UR3pMsjnvvdq24zkJGd7qQ","Webster, NY","8","31","23","16","3","0","Unknown","I honestly wish I wasn&#39;t writing this review. I walked into the former coyote joes impressed. There was a spectacular fireplace outside, and the remodeling of the outside patio was truly impressive. Entering I noticed the bar area which appeared expanded because of the open floor plan to the patio. Once again, impressive.  We were seated after a bit of confusion on the part of the hostess, which must have been contagious because the entire wait staff appeared incompetent. We sat down for a good 25 minutes before anyone brought us a water. Ten minutes later, we encountered the biggest coward of a waitress in the history of the dining industry.  It&#39;s not often necessary that you need to set aside an entire paragraph to describe how insignificant your waitress can make you feel, but in this case I have no choice. She didn&#39;t apologize for the half hour wait before her shoddy introduction (which had no mention of any specials, I had to ask for them). 25 minutes later I was starving. Then my soda water, wait my drink came. Signature mojitos should taste like rum, right? Ranting sorry. I hate to skip ahead to the end of the meal but she cleared the table without asking if we were done with any our supposed extra crispy fries, which of course where as soggy as the spaghetti noodles cooked in the pasta someone at my table ate. I feel forced to skip to the food because this is going way to long. Feel lucky for your tip, both girls in the party were waitresses. Anyways, I ordered grilled octopus which still had the quill cut into my first bite. For those of you who are not familiar, the quill of an octopus has the consistency of a plastic knife. Yummy. Sent that back and waited another 20 minutes for a tasteless piece of grouper, raw asparagus and an ok piece of skirt steak. At this point that waitress had disappeared for countless other minions of incompetence. I asked this one guy to bring some of the sauce from the steak for the fish, but he didn&#39;t come back with it until both meals were finished due to 1st world starvation. At least he apologized as he cleared my plate. This could go on and on but honestly I&#39;m bored at this point.  If you want to go to a trendy place, stop in. But don&#39;t expect the valet to find your keys, the place even messed that up. After the worst dining experience ever, my keys were lost for 20 minutes, in the rain. Exasperated, I took my key from the valet, walked to the furthest spot in the parking lot where my car was parked to never return again."
"YELP","William S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-12-02","http://www.yelp.com/user_details?userid=OD_5DvjCbYIUUVx23u5h2w","Rochester, NY","19","4","31","12","16","0","Unknown","People were turned away that were in my party because they weren&#39;t dressed appropriately (not business casual, they had sneakers on). In most places I&#39;ve worked sneakers are considered business casual. I went inside and found a bunch of people dressed in costumes (it was Halloween) and would definitely have them sent home from work if they wore them there. Something tells me a sexy cop costume is not work appropriate.  Clientele was kinda, douchey, for a lack of better words. I walked back down to The Old Toad, was greeted at the door by a smile, and enjoyed some nice drinks there. Your loss City Grill!"
"YELP","Rochester G.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2015-07-06","http://www.yelp.com/user_details?userid=r6DHTzL5BdPm-w8eGb8pWA","Rochester, NY","18","0","33","22","5","0","Unknown","Trouble started when we walked in the door; got the desk said 2 words to the hostess, phone rang and she picked it up and proceeded to talk for well over 3 minutes until her boss came over and hissed at her &#34;Put it on hold.&#34; which she did not do.  Meanwhile, there was a line out the door waiting to be seated by now.  It was around 5:30ish.  We were seated outside and enjoyed the show on East and Alexander, our waitress waited on people who sat down after us first (very annoying)  There were all sorts of bus people buzzing around and every time we asked for something, the answer was the same I can&#39;t help you, I will find your waitress.  I suggest you hire more waiters and waitresses than bus people, they can do for your customers.  We got our pizzas, she slammed them down the table and we had to ask for red pepper flakes and parm cheese, it took forever for them to bring it over.  With pizza, most wait staff asks if you when they serve.  The food was good but not worth the price; way overpriced.  Valet parking was not necessary, but a nice touch.  My money and me will not be back anytime soon, a very unremarkable dining experience."
"YELP","Timothy H.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2014-10-16","http://www.yelp.com/user_details?userid=8Lw3kJzrEFMvlHQNCH78lA","Rochester, NY","15","2","15","20","0","0","Unknown","We went there for my Brother in-law&#39;s birthday.  Overall it was a good experience, except I did feel like the service was lacking being a former server myself.  It wasn&#39;t that they did anything wrong per-say, just it took forever for the appetizers to be cleared and the soups and salads to be delivered. I don&#39;t think they added auto gratuity, otherwise we double tipped....  I just gave money and didn&#39;t see the bill.  We had 8 in our party and they did a decent job....  Server couldn&#39;t remember specials....  and kept forgetting to bring us real sugar....  Food is a B... Service is a C...  I wouldn&#39;t really consider going back... not that it was that bad, just so many other places way way better..... as the overall &#34;Value&#34; of everything was lacking...  for their prices they better have great service... time to reduce how many tables per server..."
"YELP","Leslie S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2014-06-20","http://www.yelp.com/user_details?userid=kPRyTZCOg8QLQhmdxKzVxg","Rochester, NY","170","70","621","211","295","131","November 2013","I really want to give this place 3.5 stars... but the service kept me from giving four star review.  I had heard mixed to negative reviews about this place, but when a friend suggested meeting up here for a drink, I agreed. Neither of us had been before, and she wanted somewhere with a patio. We got there around 7:30pm, and it was pretty hopping for a Monday evening - in fact, the patio was so full that we ended up sitting inside at the bar. The hostess that greeted us was polite and friendly.  Our bartender seemed a little spacey, but I understand this place brand new, so I can give him a pass on seeming confused when we asked general questions. However, we were both annoyed that we had to ASK for a cocktail menu, and then it took a good 5-7 minutes before he asked us if we had decided. In a busy bar, totally acceptable, however there were a few bartenders working the bar that night, and I would say there were less than a dozen customers seated at the bar (most were outside). We both ordered margaritas - she a mango-flavored one, and I ordered the &#34;off the deep end&#34; - margarita with muddled raspberries. It was a beautiful color, and it was delicious. I would have liked to taste the tequila a bit more, but it was very tasty. We both ended up ordering the roasted beet salad (after flagging the bartender down again and asking to order). I had heard the food here was mediocre at best, but I think the kitchen has this salad figured out, as it was very, very good. Golden beets with radicchio and frisse lettuce with goat cheese and a shallot vinaigrette. It was very filling.  The patio is beautiful, and I&#39;d be willing to try this place out again. I&#39;m hoping our bartender was still learning, because the inattentive service is what kept me from giving a higher rating."
"YELP","Janine T.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2014-08-24","http://www.yelp.com/user_details?userid=g7Vg05aozFU99I-jTiVMKw","San Diego, CA","32","23","10","2","4","0","Unknown","I&#39;ve eaten at some great places from LA, SF and NYC in all the times I&#39;ve visited Rochester I&#39;ve never been so delighted by a the food and service in the city. Our server Josh made a real difference with his polite and helpful suggestions. <br>we highly recommend the chicken cutlet, with it&#39;s hint of lemon sauce was just enough to keep it tender. the very salad was a bit bitter due to the bitter lettuce but aside of that the beets with the combination of sliced almonds and light dressing was fantastic. the calamari was creative with a sweet and sour sauce instead of red sauce or an aoli. I recommend giving this place a try if you have not or had a questionable experience in the past."
"YELP","Alex T.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2014-07-12","http://www.yelp.com/user_details?userid=eH5JHARDy8hppkOs46Q-sQ","Rochester, NY","49","61","96","23","36","41","March 2014","Call me shallow but I&#39;m a sucker for the aesthetic.  Unfortunately, no matter how gorgeous the physical structure of this restaurant/bar is, with it&#39;s floor to ceiling glass (removable) walls, 360 degree bar, outdoor seating with dual fire pits and phenomenal locale being on one of the busiest street corners in the ROC, all while being gated in so that we may enjoy our libations, legally, I can&#39;t give the service/product for this establishment a better starred review. I can get top shelf liquors at a significantly better price at just about any of the other bars in this neighborhood.  If I&#39;m dining in, I can get better food for a much better price, just one block over at any of the numerous restaurants on University Avenue. I may be the wrong person to be reviewing City Grill and therefore my review may not help you, but I&#39;d like to think I&#39;m kinda hip and at the very least, I very much enjoy a night out with my friends having some well made mixed drinks in an environment I&#39;m not constantly being judged in.  Unfortunately, 15-20 minutes of attempts at borderline elbowing my way up to the bar tenders peripheral field of view doesn&#39;t make me feel all that warm and fuzzy. I&#39;ve been here on three different days and have yet to find a time when I believe the service has improved.  It&#39;s only been about two months since they&#39;ve opened so I imagine they&#39;re just getting in the groove now, so I&#39;ll try back again, because at the end of the day, the building is just so beautiful you can&#39;t help but want to be there."
"YELP","Debra Z.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-12-21","http://www.yelp.com/user_details?userid=e7qdbZIACHMSoUWLM4e-wA","London, United Kingdom","2","0","10","2","0","0","Unknown","I had a brief but incredible rude conversation with Karen ( events ) I was told in no uncertain terms that they could not accommodate our party of 14 , I tried in vain to have a conversation with her about any alternatives but would barely give me the time of day , so we went to Char @ Strathallan  and had a fabulous night with great food and very pleasant staff.<br>Good luck if you have to deal with Karen !"
"YELP","James B.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2014-05-25","http://www.yelp.com/user_details?userid=r4giBBjJEw7MUxp0wOjH3g","Rochester, NY","208","60","336","146","132","82","July 2012","Walking in the place is absolutely gorgeous, they really did a fantastic job with the space, I was very impressed.  It feels very open, very modern but at the same time very comforting.  The bar area was wide open which is a huge plus is my book, and by 6:30 it was already starting to get crowded.  There is a nice area out front to sit at that would really be a great place to have a meal outside, overlooking East Ave, but sadly on this night was raining.  The tables are nice, feel very sturdy, and fit the decor well.  The table setting is small, a tea light in a votive holder filled with coffee beans, but I liked the touch, nothing too outrageous to get in the way of a meal. The menu itself is solid, nothing amazing, but very solid.  It primarily focuses on &#34;wood-fired,&#34; which I&#39;m personally a fan of.  It doesn&#39;t really bring much to the table that other places in Rochester don&#39;t already do, but there&#39;s nothing inherently wrong with that.  The prices are very reasonable for a &#34;fancy&#34; restaurant.  The cocktails looked interesting, some cool takes on martinis and mojitos (and I&#39;m sure they can make any other cocktail hour classic).  The wine list was heavy on mid-range wine, I was very happy to see a good amount of Finger Lakes wines on the list, always nice to stay local.  The service top-to-bottom was excellent, nothing to possibly complain about, I was extremely impressed considering it was opening night. For an appetizer I got the wood-fired French Onion Soup.  This was really a show stealer at $5.  The broth itself had great flavor, a hint of smokiness that comes from the wood oven, and an awesome amount of salt (without being overpowering and turning into a salt lick).  There was a nicely toasted piece of baguette in the soup that held up quite well without getting overly soggy.  And of course, it was topped with a gratuitous amount of cheese (mozzarella I do believe, which fit quite well with the whole undertone of smoke in the dish).  I was very pleased and would certainly order this again.  For an entree, I got the 1/2 of a Wood-Fired Chicken and got Truffle Fries instead of Mac and Cheese.  The fries were great, very reminiscent of the fries at JoJo out in Pittsford (which is a very good thing).  Nice and thin cut, well fried, not too soggy, and not overbearingly truffle flavored.  They came with some homemade ketchup which was a great touch, had a touch of tabasco sauce that brought the tomato flavors out, a great addition.  The chicken itself was well-cooked with a wonderfully crispy skin, but kind of lacked any &#34;oomph.&#34;  It needs a bit more something, I was hoping for a great wood-smoked flavor, but really didn&#39;t get any of that.  The sauce that came with it was tasty, but there was hardly enough for the amount of chicken brought out.  It was good, just not great.  The pizzas that were coming out did look really good though (though I didn&#39;t get a chance to taste them). I&#39;d really call this a 4.4 star review, really close to me just edging over to five stars, but not quite all the way there (though this is an opening night review so you can&#39;t blame them for not being perfect on the first night!)"
"YELP","Ellen B.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2015-07-13","http://www.yelp.com/user_details?userid=gHx8oT6AEp196vH6JzV3JQ","Rochester, NY","8","21","0","0","0","0","Unknown","Get atmosphere, complimentary valet parking, open air seating was what caught my eye. Their service was quick and attentive. I would recommend the organic cucumber martini so refreshing! I was feeling like a light snack at the bar while I enjoyed my martini, I am a huge tuna tartare fan, if it&#39;s on the menu I will order it. So I did, it arrived is a very quite amount of time. It was presented very well, and then fork in mouth and the most bland tartare I have ever consumed. It has white rice on the bottom with had no flavor either, the tuna was thick chunks and inconsistent knife cuts. I had to ask the bartender for salt and pepper to try to save the mush that I was just served. That didn&#39;t even work, after 3 bites I gave up. The bartender never asked how it was just cleared my plate when she knew I was finished. I wish she would have asked because I really just wanted her to know so she could make the kitchen staff aware of how bland and uneatable that dish is. I would go back and try out other dishes but make sure salt and pepper is on the table."
"YELP","Brian M.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2014-06-07","http://www.yelp.com/user_details?userid=VcGBRjMs8L4evD4pNfgKBQ","Pittsford, NY","239","91","596","249","131","76","March 2011","The experience, sans dining, is very nice.  They did an absolutely beautiful job with combining modern motifs with a 60&#39;s elegance (I love the booths in the dining room).  Come for bar, come for the people, come for drinks.  But don&#39;t come for the food. I went last evening with two friends who had been several times already since the Cit Grill opened.  Their reviews on the food were already mixed.  One hadn&#39;t cared much for his previous dishes.  I don&#39;t believe this was his first choice.  The other had one good experience but two experiences that were not so good.  When we sat down, they collectively warned us away from certain dishes.  Not a good sign. I won&#39;t go into much detail because I think they need a SIGNIFICANT amount of work in the kitchen before things turn around here.  The pizza was good, but not particularly flavorful.  I think JoJo&#39;s does a better job.  So does Boccacini&#39;s.  Truffle chips - no.  Just avoid them.  Tator tots, we didn&#39;t try them but our friends advised us against them.  Roasted beet salad - completely uninspiring.  Where were the beets?  One friend did have the NY Strip.  It looked quite good.  Desserts were okay, but nothing special.  The ice cream in the oversized martini glass is showy and enough for two.  I&#39;d say get it at the bar with a few drinks and indulge yourself.  Just avoid the restaurant."
"YELP","Daniel S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","3.0","2015-08-08","http://www.yelp.com/user_details?userid=iMz6BaExgKHnne1_jSVV8Q","Rochester, NY","30","4","15","5","8","0","Unknown","City Grill wants to be an elite Manhattan style establishment but it&#39;s food quality vs price is holding it back.  We enjoyed a simple dinner for two with a shared appetizer and inexpensive cocktails.  The bill was $100 +$20 tip which I have no problem with as long as the food is top shelf but it wasn&#39;t.  My date&#39;s crab cake entree was mushy batter in the middle despite asking for well done because she expected it to be on the mushy side and likes it dry and flaky.  The oysters were warm which was concerning.  The $35 sea bass tasted like it was probably frozen not fresh.  The hostess seated us promptly and steered us away form outdoor seating because it had just rained and the seats were wet despite a new awning over the outdoor seating.  Our booth in the bar area was nice.  The service was fast and friendly and our waitress checked on us often.  The drink was well made and the fruit in the cocktail was fresh."
"YELP","Samantha M.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2015-08-25","http://www.yelp.com/user_details?userid=pjocLYXbEKuP-eviMh4JcA","Ontario, NY","6","0","8","6","1","0","Unknown","I was disappointed in the food and the prices.  It just gets so repetitive and unappealing to go to places with mediocre food and small portions that&#39;s overpriced and then still being hungry after your meal.  The environment was ok but need a little background music.  Maybe I will aim for a second try, but not likely."
"YELP","Katie A.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2014-07-03","http://www.yelp.com/user_details?userid=j-yXAQo-kIikdg5rmwtkeA","Rochester, NY","212","47","549","90","112","119","February 2010","As others have stated, City Grill is beautiful outside and in, but a lack of attention to detail makes it subpar even just for drinks on the patio. Three of us stopped by on a beautiful evening for cocktails outside. We were disppointed  to find that all tables, especially outside, are reserved for diners....  Even on a very slow Tuesday evening. We were thinking about dinner but couldn&#39;t commit, so ended up at the bar. Despite the hoards of bowtie-clad servers standing around service was slow, and most distressingly the cocktails we had were weak and too sweet.   Other things were annoying that detracted from the atmosphere, including a lack of purse hooks and a runaway umbrella that nobody seemed to care about. Maybe City Grill will improve, but I won&#39;t be a guinea pig again!"
"YELP","Julia S.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-05-30","http://www.yelp.com/user_details?userid=YxhsQJ_PAL8M5ziqlXnobA","Rochester, NY","17","6","0","0","0","0","Unknown","Our meals were awful.  Lots of cooking and plating errors with the Grilled Cheese Meatball Bites, 1/2 Chicken and the Fiery Pasta. The restaurant just opened and already needs a new chef.  The waitstaff is also not properly trained and the manager did nothing when I complained about our food.  We left feeling uncomfortable and unsatisfied.  I will NOT be returning."
"YELP","Matthew M.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","5.0","2015-01-20","http://www.yelp.com/user_details?userid=Ms8gCtH5EMuN3QiLFQlQjw","Kihei, HI","11","5","13","2","0","0","Unknown","Food and atmosphere were outstanding. We had the brick with Kobe and tuna, calamari (I would add banana peppers) and I had the pappardelle. Others had steaks and chicken cutlets. We all left VERY happy."
"YELP","Steve C.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","2.0","2015-07-14","http://www.yelp.com/user_details?userid=-x6DrGfaGqqEjVcnU2zloQ","Spencerport, NY","3","0","4","0","0","0","Unknown","Made my third and likely my last visit to City Grill for food.  Today&#39;s choice was the Scio St Cristo.  Absolutely terrible.  The pulled pork was absent any flavor what so ever.  The bread, more like French toast was spongey and also lacked any flavor.  Disappointing for sure.  Service was poor as well, considering the number of tables occupied."
"YELP","Ian W.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2014-09-26","http://www.yelp.com/user_details?userid=5jHSSHS6sJJg_OkEjLYonA","Rochester, NY","31","24","23","33","4","0","Unknown","Better hope you dress like a business man, these jerks won&#39;t let you in if you have died hair or look alternative."
"YELP","Jude M.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","1.0","2015-10-15","http://www.yelp.com/user_details?userid=9HcKVX-jgGiwt_1t9UFrqg","Rochester, NY","2","0","5","1","0","0","Unknown","My husband made a reservation for our 30th anniversary for Monday, 9/7/15 which was Labor Day. My husband has just undergone bypass surgery so we were unable to go on our anniversary trip but he still wanted to celebrate with a dinner out. We called several restaurants to see if they were open on the holiday and all of them said no, we called City Grill and spoke to the hostess and she assured us that they would be open on Labor Day and told us we didn&#39;t need a reservation for just 2 people. Well you know the story, we arrived there and the restaurant was closed. I sent an e-mail of complaint to City Grill and have not heard back from them. It&#39;s one thing to make a mistake on the hours of operation (although most hostesses worth their salt would know the hours) but to compound it by receiving a note from a dissatisfied customer and just ignore it is unbelievable to me. Thanks for spoiling our 30th wedding anniversary City Grill, we will never be back."
"YELP","David D.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","5.0","2014-07-27","http://www.yelp.com/user_details?userid=mecYXgc8Tik878Q2TLY4_Q","Webster, NY","15","15","0","0","0","0","Unknown","Ate outside tonight before heading to the Jazz Festival venues.  It was a quick walk from our beautiful East and Alexander perch.  The severs were attentive and knowledgeable.  The food was absolutely delicious.   Sautéed calamari, fried calamari, shrimp, vegetables and gourmet chips for appetizers were presented beautifully.  Better yet, they were polished off by this party of 8, who loved each more than the next. For dinner I had the chicken cutlets and shared gourmet Mac and Cheese with lobster with my wife.  I liked the carbs, Loved the chicken.  I used to think that 2Vine had the best chicken cutlets in town.  Now we have a new winner.  The other couples at the table ordered steaks, chops, salads and more chicken cutlets.  Without speaking for them, everyone enjoyed the food and the atmosphere.  My wife and I will definitely be back!"
"YELP","Carmen B.","city-grill-east-avenue-rochester-2","384 East Ave, Rochester, NY 14607","East End","4.0","2014-07-21","http://www.yelp.com/user_details?userid=c7t0sYT2zpyhljvEmwUMqA","Penfield, NY","20","3","9","7","4","3","February 2013","We decided to try this restaurant even tough most of the reviews were not very good. We enjoyed the food and the ambiance was fun. It is a great place to relax and catch up with friends. Our server was friendly and efficient. The food was tasty. We had the fried calamari with a delicious sauce!!! Oysters were great. For our entrees we tried margarite pizza , salmon on a risotto bed and east end steak salads. Our only disappointment was that the salad portion is too small to be a meal. The cookie with ice cream dessert was a nice end to our meal. Coffee espressos would be a nice addition to the menu. We think the chef is doing  great job!"
